Date,AGHOL.IS,AKBNK.IS,ALARK.IS,BIOEN.IS,EUPWR.IS,FROTO.IS,KONTR.IS,KUTPO.IS,PETKM.IS,SISE.IS,TUPRS.IS
2022-08-12,79.25115203857422,9.072385787963867,39.52000045776367,,,326.12060546875,34.63687515258789,43.81999969482422,9.8100004196167,24.219999313354492,38.96207809448242
2022-08-15,80.77710723876953,9.271978378295898,41.20000076293945,,,319.1777648925781,35.75971984863281,43.900001525878906,9.949999809265137,23.700000762939453,38.15258026123047
2022-08-16,72.70431518554688,9.598584175109863,42.36000061035156,,,326.4098815917969,35.16975021362305,43.65999984741211,10.539999961853027,23.899999618530273,39.798118591308594
2022-08-17,71.47370910644531,10.260869026184082,43.779998779296875,,,325.63848876953125,35.226844787597656,43.900001525878906,10.729999542236328,24.260000228881836,40.541263580322266
2022-08-18,69.5047378540039,10.015913963317871,43.279998779296875,,,331.52056884765625,36.52096939086914,43.459999084472656,11.0600004196167,25.5,43.65982437133789
2022-08-19,68.91404724121094,9.616729736328125,47.15999984741211,,,322.8420104980469,35.74068832397461,43.52000045776367,11.600000381469727,25.719999313354492,43.38114547729492
2022-08-22,70.5876693725586,9.761887550354004,46.7599983215332,,,320.43133544921875,35.930999755859375,45.099998474121094,11.970000267028809,25.3799991607666,42.89013671875
2022-08-23,69.5047378540039,10.415099143981934,46.29999923706055,,,326.7956237792969,36.52096939086914,45.040000915527344,12.0,25.6200008392334,45.239009857177734
2022-08-24,67.9787826538086,10.043130874633789,46.18000030517578,,,318.69561767578125,35.83584213256836,43.900001525878906,11.449999809265137,24.5,45.252281188964844
2022-08-25,72.7535400390625,10.868718147277832,46.18000030517578,,,323.13134765625,35.89293670654297,44.0,11.90999984741211,24.84000015258789,46.260833740234375
2022-08-26,71.62138366699219,10.868718147277832,46.58000183105469,,,326.7956237792969,36.90159225463867,43.540000915527344,13.100000381469727,24.5,45.61058044433594
2022-08-29,70.19387817382812,10.787067413330078,47.29999923706055,,,326.6027526855469,40.574623107910156,43.2599983215332,13.449999809265137,24.81999969482422,47.919639587402344
2022-08-31,73.09811401367188,10.63283634185791,49.5,,,320.04559326171875,43.52446746826172,43.720001220703125,14.420000076293945,24.780000686645508,47.6807746887207
2022-09-01,72.06439971923828,10.750778198242188,53.95000076293945,,,316.092041015625,47.0,43.459999084472656,13.899999618530273,23.899999618530273,44.97359848022461
2022-09-02,72.01517486572266,11.821318626403809,53.04999923706055,,,322.552734375,46.439998626708984,43.540000915527344,13.930000305175781,24.959999084472656,44.69491958618164
2022-09-05,72.60586547851562,12.8737154006958,53.45000076293945,,,323.9991760253906,45.040000915527344,44.13999938964844,14.010000228881836,25.739999771118164,44.78781509399414
2022-09-06,77.28218078613281,14.125704765319824,52.70000076293945,,,324.5777587890625,42.880001068115234,43.380001068115234,13.729999542236328,25.540000915527344,44.56221389770508
2022-09-07,76.5930404663086,14.234573364257812,54.349998474121094,,,325.9277648925781,43.91999816894531,43.34000015258789,13.869999885559082,26.280000686645508,44.947059631347656
2022-09-08,77.7251968383789,13.744664192199707,55.45000076293945,,,338.46343994140625,43.2599983215332,43.36000061035156,15.149999618530273,25.899999618530273,44.522403717041016
2022-09-09,79.34960174560547,14.443238258361816,55.599998474121094,,,338.46343994140625,43.91999816894531,43.400001525878906,14.960000038146973,26.200000762939453,44.49586486816406
2022-09-12,85.65031433105469,15.885747909545898,54.400001525878906,,,342.7062683105469,43.959999084472656,43.70000076293945,15.25,28.0,44.7347297668457
2022-09-13,86.73324584960938,14.298080444335938,53.70000076293945,,,331.0384521484375,42.220001220703125,42.099998474121094,13.729999542236328,26.200000762939453,43.7129020690918
2022-09-14,93.67387390136719,12.8737154006958,56.5,,,343.18841552734375,43.380001068115234,42.34000015258789,14.170000076293945,26.540000915527344,45.212467193603516
2022-09-15,88.70221710205078,11.59450912475586,58.900001525878906,,,341.1634216308594,42.81999969482422,42.619998931884766,13.960000038146973,26.65999984741211,44.456050872802734
2022-09-16,89.73593139648438,11.05923843383789,58.900001525878906,,,341.1634216308594,43.720001220703125,42.7599983215332,13.949999809265137,27.059999465942383,44.16410446166992
2022-09-19,85.60108184814453,10.034059524536133,60.79999923706055,,,325.0599060058594,43.13999938964844,42.439998626708984,12.5600004196167,25.5,41.337493896484375
2022-09-20,82.89375305175781,10.777995109558105,61.70000076293945,,,332.2920227050781,44.2400016784668,42.099998474121094,13.260000228881836,27.639999389648438,40.67396926879883
